topology,mixing_strategy,num_nodes,seed,k_target,round,node_id,accuracy,degree
WS,uniform,30,42,4,1,5,23.92,3
WS,uniform,30,42,4,1,6,33.19,4
WS,uniform,30,42,4,1,7,20.61,2
WS,uniform,30,42,4,1,8,35.12,4
WS,uniform,30,42,4,1,9,21.7,4
WS,uniform,30,42,4,1,10,16.53,5
WS,uniform,30,42,4,1,11,28.05,7
WS,uniform,30,42,4,1,12,22.39,4
WS,uniform,30,42,4,1,13,31.15,4
WS,uniform,30,42,4,1,14,27.42,4
WS,uniform,30,42,4,1,15,30.47,3
WS,uniform,30,42,4,1,16,27.34,4
WS,uniform,30,42,4,1,17,26.46,6
WS,uniform,30,42,4,1,18,19.0,3
WS,uniform,30,42,4,1,19,22.17,4
WS,uniform,30,42,4,1,20,17.37,5
WS,uniform,30,42,4,1,21,23.44,5
WS,uniform,30,42,4,1,22,23.7,4
WS,uniform,30,42,4,1,23,17.9,3
WS,uniform,30,42,4,1,24,25.42,4
WS,uniform,30,42,4,1,25,35.93,4
WS,uniform,30,42,4,1,26,13.13,5
WS,uniform,30,42,4,1,27,13.5,3
WS,uniform,30,42,4,1,28,10.87,3
WS,uniform,30,42,4,1,29,26.32,5
WS,uniform,30,42,4,2,0,24.36,4
WS,uniform,30,42,4,2,1,27.7,3
WS,uniform,30,42,4,2,2,24.58,4
WS,uniform,30,42,4,2,3,30.35,3
WS,uniform,30,42,4,2,4,37.12,4
WS,uniform,30,42,4,2,5,31.45,3
WS,uniform,30,42,4,2,6,33.82,4
WS,uniform,30,42,4,2,7,20.12,2
WS,uniform,30,42,4,2,8,30.66,4
WS,uniform,30,42,4,2,9,25.69,4
WS,uniform,30,42,4,2,10,24.76,5
WS,uniform,30,42,4,2,11,29.0,7
WS,uniform,30,42,4,2,12,36.01,4
WS,uniform,30,42,4,2,13,45.18,4
WS,uniform,30,42,4,2,14,36.41,4
WS,uniform,30,42,4,2,15,31.38,3
WS,uniform,30,42,4,2,16,36.56,4
WS,uniform,30,42,4,2,17,28.91,6
WS,uniform,30,42,4,2,18,42.54,3
WS,uniform,30,42,4,2,19,29.18,4
WS,uniform,30,42,4,2,20,30.02,5
WS,uniform,30,42,4,2,21,36.28,5
WS,uniform,30,42,4,2,22,35.47,4
WS,uniform,30,42,4,2,23,31.86,3
WS,uniform,30,42,4,2,24,36.18,4
WS,uniform,30,42,4,2,25,41.14,4
WS,uniform,30,42,4,2,26,21.6,5
WS,uniform,30,42,4,2,27,37.77,3
WS,uniform,30,42,4,2,28,30.4,3
WS,uniform,30,42,4,2,29,37.23,5
WS,uniform,30,42,4,3,0,31.65,4
WS,uniform,30,42,4,3,1,32.23,3
WS,uniform,30,42,4,3,2,26.83,4
WS,uniform,30,42,4,3,3,34.55,3
WS,uniform,30,42,4,3,4,45.91,4
WS,uniform,30,42,4,3,5,36.54,3
WS,uniform,30,42,4,3,6,45.75,4
WS,uniform,30,42,4,3,7,23.36,2
WS,uniform,30,42,4,3,8,30.49,4
WS,uniform,30,42,4,3,9,29.83,4
WS,uniform,30,42,4,3,10,32.95,5
WS,uniform,30,42,4,3,11,31.17,7
WS,uniform,30,42,4,3,12,39.09,4
WS,uniform,30,42,4,3,13,47.25,4
WS,uniform,30,42,4,3,14,45.96,4
WS,uniform,30,42,4,3,15,38.4,3
WS,uniform,30,42,4,3,16,39.08,4
WS,uniform,30,42,4,3,17,37.76,6
WS,uniform,30,42,4,3,18,38.61,3
WS,uniform,30,42,4,3,19,36.8,4
WS,uniform,30,42,4,3,20,38.05,5
WS,uniform,30,42,4,3,21,46.32,5
WS,uniform,30,42,4,3,22,39.57,4
WS,uniform,30,42,4,3,23,39.16,3
WS,uniform,30,42,4,3,24,41.47,4
WS,uniform,30,42,4,3,25,43.07,4
WS,uniform,30,42,4,3,26,34.98,5
WS,uniform,30,42,4,3,27,38.09,3
WS,uniform,30,42,4,3,28,42.13,3
WS,uniform,30,42,4,3,29,37.16,5
WS,uniform,30,42,4,4,0,35.72,4
WS,uniform,30,42,4,4,1,38.78,3
WS,uniform,30,42,4,4,2,30.26,4
WS,uniform,30,42,4,4,3,42.69,3
WS,uniform,30,42,4,4,4,49.71,4
WS,uniform,30,42,4,4,5,39.92,3
WS,uniform,30,42,4,4,6,49.17,4
WS,uniform,30,42,4,4,7,29.84,2
WS,uniform,30,42,4,4,8,34.64,4
WS,uniform,30,42,4,4,9,34.34,4
WS,uniform,30,42,4,4,10,38.25,5
WS,uniform,30,42,4,4,11,39.64,7
WS,uniform,30,42,4,4,12,41.86,4
WS,uniform,30,42,4,4,13,48.79,4
WS,uniform,30,42,4,4,14,50.79,4
WS,uniform,30,42,4,4,15,40.04,3
WS,uniform,30,42,4,4,16,40.4,4
WS,uniform,30,42,4,4,17,40.56,6
WS,uniform,30,42,4,4,18,43.33,3
WS,uniform,30,42,4,4,19,40.72,4
WS,uniform,30,42,4,4,20,44.41,5
WS,uniform,30,42,4,4,21,50.45,5
WS,uniform,30,42,4,4,22,45.09,4
WS,uniform,30,42,4,4,23,45.28,3
WS,uniform,30,42,4,4,24,47.17,4
WS,uniform,30,42,4,4,25,51.15,4
WS,uniform,30,42,4,4,26,45.56,5
WS,uniform,30,42,4,4,27,39.76,3
WS,uniform,30,42,4,4,28,46.22,3
WS,uniform,30,42,4,4,29,38.42,5
WS,uniform,30,42,4,5,0,39.27,4
WS,uniform,30,42,4,5,1,42.69,3
WS,uniform,30,42,4,5,2,34.76,4
WS,uniform,30,42,4,5,3,49.88,3
WS,uniform,30,42,4,5,4,52.89,4
WS,uniform,30,42,4,5,5,40.91,3
WS,uniform,30,42,4,5,6,52.83,4
WS,uniform,30,42,4,5,7,37.56,2
WS,uniform,30,42,4,5,8,39.21,4
WS,uniform,30,42,4,5,9,38.34,4
WS,uniform,30,42,4,5,10,46.85,5
WS,uniform,30,42,4,5,11,47.69,7
WS,uniform,30,42,4,5,12,46.68,4
WS,uniform,30,42,4,5,13,52.44,4
WS,uniform,30,42,4,5,14,54.66,4
WS,uniform,30,42,4,5,15,41.17,3
WS,uniform,30,42,4,5,16,45.8,4
WS,uniform,30,42,4,5,17,50.1,6
WS,uniform,30,42,4,5,18,47.94,3
WS,uniform,30,42,4,5,19,43.94,4
WS,uniform,30,42,4,5,20,50.26,5
WS,uniform,30,42,4,5,21,51.95,5
WS,uniform,30,42,4,5,22,48.51,4
WS,uniform,30,42,4,5,23,53.13,3
WS,uniform,30,42,4,5,24,52.67,4
WS,uniform,30,42,4,5,25,56.71,4
WS,uniform,30,42,4,5,26,51.08,5
WS,uniform,30,42,4,5,27,46.24,3
WS,uniform,30,42,4,5,28,49.06,3
WS,uniform,30,42,4,5,29,40.94,5
WS,uniform,30,42,4,6,0,47.12,4
WS,uniform,30,42,4,6,1,45.88,3
WS,uniform,30,42,4,6,2,44.34,4
WS,uniform,30,42,4,6,3,60.33,3
WS,uniform,30,42,4,6,4,59.68,4
WS,uniform,30,42,4,6,5,43.35,3
WS,uniform,30,42,4,6,6,56.17,4
WS,uniform,30,42,4,6,7,43.01,2
WS,uniform,30,42,4,6,8,46.87,4
WS,uniform,30,42,4,6,9,47.46,4
WS,uniform,30,42,4,6,10,54.57,5
WS,uniform,30,42,4,6,11,54.88,7
WS,uniform,30,42,4,6,12,49.19,4
WS,uniform,30,42,4,6,13,58.31,4
WS,uniform,30,42,4,6,14,59.05,4
WS,uniform,30,42,4,6,15,46.77,3
WS,uniform,30,42,4,6,16,47.87,4
WS,uniform,30,42,4,6,17,56.39,6
WS,uniform,30,42,4,6,18,50.72,3
WS,uniform,30,42,4,6,19,47.02,4
WS,uniform,30,42,4,6,20,55.25,5
WS,uniform,30,42,4,6,21,53.78,5
WS,uniform,30,42,4,6,22,51.91,4
WS,uniform,30,42,4,6,23,56.72,3
WS,uniform,30,42,4,6,24,60.28,4
WS,uniform,30,42,4,6,25,60.12,4
WS,uniform,30,42,4,6,26,56.32,5
WS,uniform,30,42,4,6,27,50.94,3
WS,uniform,30,42,4,6,28,51.98,3
WS,uniform,30,42,4,6,29,44.49,5
WS,uniform,30,42,4,7,0,53.22,4
WS,uniform,30,42,4,7,1,48.91,3
WS,uniform,30,42,4,7,2,49.49,4
WS,uniform,30,42,4,7,3,64.03,3
WS,uniform,30,42,4,7,4,63.62,4
WS,uniform,30,42,4,7,5,48.12,3
WS,uniform,30,42,4,7,6,61.47,4
WS,uniform,30,42,4,7,7,45.41,2
WS,uniform,30,42,4,7,8,56.42,4
WS,uniform,30,42,4,7,9,52.44,4
WS,uniform,30,42,4,7,10,59.0,5
WS,uniform,30,42,4,7,11,58.54,7
WS,uniform,30,42,4,7,12,54.63,4
WS,uniform,30,42,4,7,13,62.98,4
WS,uniform,30,42,4,7,14,61.14,4
WS,uniform,30,42,4,7,15,53.24,3
WS,uniform,30,42,4,7,16,54.58,4
WS,uniform,30,42,4,7,17,60.07,6
WS,uniform,30,42,4,7,18,53.31,3
WS,uniform,30,42,4,7,19,49.65,4
WS,uniform,30,42,4,7,20,59.09,5
WS,uniform,30,42,4,7,21,56.91,5
WS,uniform,30,42,4,7,22,55.25,4
WS,uniform,30,42,4,7,23,59.23,3
WS,uniform,30,42,4,7,24,66.55,4
WS,uniform,30,42,4,7,25,63.02,4
WS,uniform,30,42,4,7,26,59.16,5
WS,uniform,30,42,4,7,27,54.94,3
WS,uniform,30,42,4,7,28,54.93,3
WS,uniform,30,42,4,7,29,47.29,5
WS,uniform,30,42,4,8,0,57.88,4
WS,uniform,30,42,4,8,1,54.29,3
WS,uniform,30,42,4,8,2,54.87,4
WS,uniform,30,42,4,8,3,66.77,3
WS,uniform,30,42,4,8,4,65.91,4
WS,uniform,30,42,4,8,5,54.52,3
WS,uniform,30,42,4,8,6,63.59,4
WS,uniform,30,42,4,8,7,53.04,2
WS,uniform,30,42,4,8,8,61.71,4
WS,uniform,30,42,4,8,9,57.36,4
WS,uniform,30,42,4,8,10,62.73,5
WS,uniform,30,42,4,8,11,62.42,7
WS,uniform,30,42,4,8,12,57.95,4
WS,uniform,30,42,4,8,13,65.54,4
WS,uniform,30,42,4,8,14,63.33,4
WS,uniform,30,42,4,8,15,59.1,3
WS,uniform,30,42,4,8,16,58.06,4
WS,uniform,30,42,4,8,17,63.02,6
WS,uniform,30,42,4,8,18,56.65,3
WS,uniform,30,42,4,8,19,55.19,4
WS,uniform,30,42,4,8,20,60.94,5
WS,uniform,30,42,4,8,21,63.65,5
WS,uniform,30,42,4,8,22,57.79,4
WS,uniform,30,42,4,8,23,61.07,3
WS,uniform,30,42,4,8,24,67.9,4
WS,uniform,30,42,4,8,25,65.83,4
WS,uniform,30,42,4,8,26,61.87,5
WS,uniform,30,42,4,8,27,58.75,3
WS,uniform,30,42,4,8,28,57.51,3
WS,uniform,30,42,4,8,29,51.67,5
WS,uniform,30,42,4,9,0,61.29,4
WS,uniform,30,42,4,9,1,57.93,3
WS,uniform,30,42,4,9,2,58.99,4
WS,uniform,30,42,4,9,3,67.86,3
WS,uniform,30,42,4,9,4,67.31,4
WS,uniform,30,42,4,9,5,57.2,3
WS,uniform,30,42,4,9,6,65.03,4
WS,uniform,30,42,4,9,7,57.49,2
WS,uniform,30,42,4,9,8,64.36,4
WS,uniform,30,42,4,9,9,58.95,4
WS,uniform,30,42,4,9,10,64.18,5
WS,uniform,30,42,4,9,11,66.42,7
WS,uniform,30,42,4,9,12,60.73,4
WS,uniform,30,42,4,9,13,66.94,4
WS,uniform,30,42,4,9,14,65.63,4
WS,uniform,30,42,4,9,15,63.43,3
WS,uniform,30,42,4,9,16,63.06,4
WS,uniform,30,42,4,9,17,65.5,6
WS,uniform,30,42,4,9,18,59.85,3
WS,uniform,30,42,4,9,19,57.71,4
WS,uniform,30,42,4,9,20,62.34,5
WS,uniform,30,42,4,9,21,65.27,5
WS,uniform,30,42,4,9,22,59.44,4
WS,uniform,30,42,4,9,23,63.59,3
WS,uniform,30,42,4,9,24,70.18,4
WS,uniform,30,42,4,9,25,67.82,4
WS,uniform,30,42,4,9,26,64.73,5
WS,uniform,30,42,4,9,27,60.01,3
WS,uniform,30,42,4,9,28,58.84,3
WS,uniform,30,42,4,9,29,56.11,5
WS,uniform,30,42,4,10,0,64.48,4
WS,uniform,30,42,4,10,1,61.91,3
WS,uniform,30,42,4,10,2,62.31,4
WS,uniform,30,42,4,10,3,68.71,3
WS,uniform,30,42,4,10,4,67.17,4
WS,uniform,30,42,4,10,5,62.11,3
WS,uniform,30,42,4,10,6,66.5,4
WS,uniform,30,42,4,10,7,61.93,2
WS,uniform,30,42,4,10,8,66.24,4
WS,uniform,30,42,4,10,9,63.03,4
WS,uniform,30,42,4,10,10,65.91,5
WS,uniform,30,42,4,10,11,68.35,7
WS,uniform,30,42,4,10,12,62.17,4
WS,uniform,30,42,4,10,13,67.81,4
WS,uniform,30,42,4,10,14,66.67,4
WS,uniform,30,42,4,10,15,62.86,3
WS,uniform,30,42,4,10,16,63.03,4
WS,uniform,30,42,4,10,17,65.93,6
WS,uniform,30,42,4,10,18,62.3,3
WS,uniform,30,42,4,10,19,59.13,4
WS,uniform,30,42,4,10,20,63.44,5
WS,uniform,30,42,4,10,21,67.22,5
WS,uniform,30,42,4,10,22,61.61,4
WS,uniform,30,42,4,10,23,64.97,3
WS,uniform,30,42,4,10,24,70.86,4
WS,uniform,30,42,4,10,25,69.64,4
WS,uniform,30,42,4,10,26,66.35,5
WS,uniform,30,42,4,10,27,61.92,3
WS,uniform,30,42,4,10,28,60.77,3
WS,uniform,30,42,4,10,29,59.63,5
WS,uniform,30,42,4,11,0,66.38,4
WS,uniform,30,42,4,11,1,64.27,3
WS,uniform,30,42,4,11,2,65.26,4
WS,uniform,30,42,4,11,3,68.97,3
WS,uniform,30,42,4,11,4,68.91,4
WS,uniform,30,42,4,11,5,63.82,3
WS,uniform,30,42,4,11,6,67.87,4
WS,uniform,30,42,4,11,7,63.24,2
WS,uniform,30,42,4,11,8,66.6,4
WS,uniform,30,42,4,11,9,64.75,4
WS,uniform,30,42,4,11,10,67.1,5
WS,uniform,30,42,4,11,11,69.93,7
WS,uniform,30,42,4,11,12,65.46,4
WS,uniform,30,42,4,11,13,68.93,4
WS,uniform,30,42,4,11,14,68.63,4
WS,uniform,30,42,4,11,15,65.43,3
WS,uniform,30,42,4,11,16,66.84,4
WS,uniform,30,42,4,11,17,67.71,6
WS,uniform,30,42,4,11,18,64.38,3
WS,uniform,30,42,4,11,19,60.41,4
WS,uniform,30,42,4,11,20,64.85,5
WS,uniform,30,42,4,11,21,67.9,5
WS,uniform,30,42,4,11,22,64.4,4
WS,uniform,30,42,4,11,23,67.28,3
WS,uniform,30,42,4,11,24,71.84,4
WS,uniform,30,42,4,11,25,70.98,4
WS,uniform,30,42,4,11,26,67.4,5
WS,uniform,30,42,4,11,27,64.71,3
WS,uniform,30,42,4,11,28,62.21,3
WS,uniform,30,42,4,11,29,62.0,5
WS,uniform,30,42,4,12,0,67.49,4
WS,uniform,30,42,4,12,1,65.61,3
WS,uniform,30,42,4,12,2,66.22,4
WS,uniform,30,42,4,12,3,69.69,3
WS,uniform,30,42,4,12,4,69.45,4
WS,uniform,30,42,4,12,5,66.74,3
WS,uniform,30,42,4,12,6,68.42,4
WS,uniform,30,42,4,12,7,65.38,2
WS,uniform,30,42,4,12,8,67.88,4
WS,uniform,30,42,4,12,9,67.13,4
WS,uniform,30,42,4,12,10,68.2,5
WS,uniform,30,42,4,12,11,69.62,7
WS,uniform,30,42,4,12,12,66.74,4
WS,uniform,30,42,4,12,13,70.02,4
WS,uniform,30,42,4,12,14,69.2,4
WS,uniform,30,42,4,12,15,65.85,3
WS,uniform,30,42,4,12,16,67.1,4
WS,uniform,30,42,4,12,17,68.06,6
WS,uniform,30,42,4,12,18,65.68,3
WS,uniform,30,42,4,12,19,62.07,4
WS,uniform,30,42,4,12,20,66.13,5
WS,uniform,30,42,4,12,21,69.24,5
WS,uniform,30,42,4,12,22,66.33,4
WS,uniform,30,42,4,12,23,69.02,3
WS,uniform,30,42,4,12,24,71.96,4
WS,uniform,30,42,4,12,25,70.47,4
WS,uniform,30,42,4,12,26,67.3,5
WS,uniform,30,42,4,12,27,64.32,3
WS,uniform,30,42,4,12,28,63.19,3
WS,uniform,30,42,4,12,29,62.88,5
WS,uniform,30,42,4,13,0,68.07,4
WS,uniform,30,42,4,13,1,66.96,3
WS,uniform,30,42,4,13,2,67.54,4
WS,uniform,30,42,4,13,3,70.57,3
WS,uniform,30,42,4,13,4,69.66,4
WS,uniform,30,42,4,13,5,67.22,3
WS,uniform,30,42,4,13,6,70.1,4
WS,uniform,30,42,4,13,7,64.56,2
WS,uniform,30,42,4,13,8,67.46,4
WS,uniform,30,42,4,13,9,67.43,4
WS,uniform,30,42,4,13,10,68.44,5
WS,uniform,30,42,4,13,11,71.02,7
WS,uniform,30,42,4,13,12,67.44,4
WS,uniform,30,42,4,13,13,70.15,4
WS,uniform,30,42,4,13,14,70.19,4
WS,uniform,30,42,4,13,15,66.93,3
WS,uniform,30,42,4,13,16,67.85,4
WS,uniform,30,42,4,13,17,68.57,6
WS,uniform,30,42,4,13,18,67.67,3
WS,uniform,30,42,4,13,19,63.59,4
WS,uniform,30,42,4,13,20,67.35,5
WS,uniform,30,42,4,13,21,69.41,5
WS,uniform,30,42,4,13,22,65.5,4
WS,uniform,30,42,4,13,23,67.97,3
WS,uniform,30,42,4,13,24,72.64,4
WS,uniform,30,42,4,13,25,73.11,4
WS,uniform,30,42,4,13,26,70.17,5
WS,uniform,30,42,4,13,27,66.72,3
WS,uniform,30,42,4,13,28,64.8,3
WS,uniform,30,42,4,13,29,64.69,5
WS,uniform,30,42,4,14,0,69.1,4
WS,uniform,30,42,4,14,1,67.55,3
WS,uniform,30,42,4,14,2,68.81,4
WS,uniform,30,42,4,14,3,71.11,3
WS,uniform,30,42,4,14,4,70.44,4
WS,uniform,30,42,4,14,5,67.86,3
WS,uniform,30,42,4,14,6,69.64,4
WS,uniform,30,42,4,14,7,67.8,2
WS,uniform,30,42,4,14,8,69.86,4
WS,uniform,30,42,4,14,9,69.95,4
WS,uniform,30,42,4,14,10,69.8,5
WS,uniform,30,42,4,14,11,71.46,7
WS,uniform,30,42,4,14,12,68.2,4
WS,uniform,30,42,4,14,13,71.34,4
WS,uniform,30,42,4,14,14,70.61,4
WS,uniform,30,42,4,14,15,66.77,3
WS,uniform,30,42,4,14,16,68.43,4
WS,uniform,30,42,4,14,17,69.06,6
WS,uniform,30,42,4,14,18,68.62,3
WS,uniform,30,42,4,14,19,64.35,4
WS,uniform,30,42,4,14,20,68.63,5
WS,uniform,30,42,4,14,21,69.74,5
WS,uniform,30,42,4,14,22,67.04,4
WS,uniform,30,42,4,14,23,69.38,3
WS,uniform,30,42,4,14,24,72.78,4
WS,uniform,30,42,4,14,25,73.34,4
WS,uniform,30,42,4,14,26,69.41,5
WS,uniform,30,42,4,14,27,66.27,3
WS,uniform,30,42,4,14,28,65.0,3
WS,uniform,30,42,4,14,29,65.95,5
WS,uniform,30,42,4,15,0,69.24,4
WS,uniform,30,42,4,15,1,68.9,3
WS,uniform,30,42,4,15,2,69.07,4
WS,uniform,30,42,4,15,3,71.49,3
WS,uniform,30,42,4,15,4,70.98,4
WS,uniform,30,42,4,15,5,68.18,3
WS,uniform,30,42,4,15,6,71.08,4
WS,uniform,30,42,4,15,7,68.02,2
WS,uniform,30,42,4,15,8,70.35,4
WS,uniform,30,42,4,15,9,69.98,4
WS,uniform,30,42,4,15,10,70.0,5
WS,uniform,30,42,4,15,11,71.68,7
WS,uniform,30,42,4,15,12,69.92,4
WS,uniform,30,42,4,15,13,72.83,4
WS,uniform,30,42,4,15,14,71.4,4
WS,uniform,30,42,4,15,15,67.81,3
WS,uniform,30,42,4,15,16,69.01,4
WS,uniform,30,42,4,15,17,69.52,6
WS,uniform,30,42,4,15,18,69.09,3
WS,uniform,30,42,4,15,19,64.98,4
WS,uniform,30,42,4,15,20,69.33,5
WS,uniform,30,42,4,15,21,70.11,5
WS,uniform,30,42,4,15,22,68.49,4
WS,uniform,30,42,4,15,23,70.59,3
WS,uniform,30,42,4,15,24,72.95,4
WS,uniform,30,42,4,15,25,73.38,4
WS,uniform,30,42,4,15,26,70.05,5
WS,uniform,30,42,4,15,27,68.48,3
WS,uniform,30,42,4,15,28,65.86,3
WS,uniform,30,42,4,15,29,67.14,5
WS,uniform,30,42,4,16,0,69.63,4
WS,uniform,30,42,4,16,1,69.35,3
WS,uniform,30,42,4,16,2,69.44,4
WS,uniform,30,42,4,16,3,72.19,3
WS,uniform,30,42,4,16,4,71.21,4
WS,uniform,30,42,4,16,5,69.05,3
WS,uniform,30,42,4,16,6,71.65,4
WS,uniform,30,42,4,16,7,68.38,2
WS,uniform,30,42,4,16,8,70.06,4
WS,uniform,30,42,4,16,9,70.14,4
WS,uniform,30,42,4,16,10,70.03,5
WS,uniform,30,42,4,16,11,72.25,7
WS,uniform,30,42,4,16,12,71.08,4
WS,uniform,30,42,4,16,13,73.03,4
WS,uniform,30,42,4,16,14,72.04,4
WS,uniform,30,42,4,16,15,68.22,3
WS,uniform,30,42,4,16,16,69.01,4
WS,uniform,30,42,4,16,17,69.79,6
WS,uniform,30,42,4,16,18,69.19,3
WS,uniform,30,42,4,16,19,65.6,4
WS,uniform,30,42,4,16,20,69.87,5
WS,uniform,30,42,4,16,21,70.41,5
WS,uniform,30,42,4,16,22,69.95,4
WS,uniform,30,42,4,16,23,72.39,3
WS,uniform,30,42,4,16,24,73.93,4
WS,uniform,30,42,4,16,25,73.55,4
WS,uniform,30,42,4,16,26,70.15,5
WS,uniform,30,42,4,16,27,68.13,3
WS,uniform,30,42,4,16,28,66.54,3
WS,uniform,30,42,4,16,29,67.28,5
WS,uniform,30,42,4,17,0,70.21,4
WS,uniform,30,42,4,17,1,70.4,3
WS,uniform,30,42,4,17,2,70.87,4
WS,uniform,30,42,4,17,3,72.92,3
WS,uniform,30,42,4,17,4,72.25,4
WS,uniform,30,42,4,17,5,70.37,3
WS,uniform,30,42,4,17,6,71.49,4
WS,uniform,30,42,4,17,7,68.59,2
WS,uniform,30,42,4,17,8,70.26,4
WS,uniform,30,42,4,17,9,70.69,4
WS,uniform,30,42,4,17,10,70.76,5
WS,uniform,30,42,4,17,11,71.99,7
WS,uniform,30,42,4,17,12,72.08,4
WS,uniform,30,42,4,17,13,73.5,4
WS,uniform,30,42,4,17,14,73.32,4
WS,uniform,30,42,4,17,15,68.97,3
WS,uniform,30,42,4,17,16,69.76,4
WS,uniform,30,42,4,17,17,70.15,6
WS,uniform,30,42,4,17,18,70.04,3
WS,uniform,30,42,4,17,19,66.17,4
WS,uniform,30,42,4,17,20,71.32,5
WS,uniform,30,42,4,17,21,70.83,5
WS,uniform,30,42,4,17,22,69.1,4
WS,uniform,30,42,4,17,23,71.72,3
WS,uniform,30,42,4,17,24,73.24,4
WS,uniform,30,42,4,17,25,74.05,4
WS,uniform,30,42,4,17,26,70.37,5
WS,uniform,30,42,4,17,27,69.01,3
WS,uniform,30,42,4,17,28,67.23,3
WS,uniform,30,42,4,17,29,69.08,5
WS,uniform,30,42,4,18,0,70.86,4
WS,uniform,30,42,4,18,1,70.7,3
WS,uniform,30,42,4,18,2,71.65,4
WS,uniform,30,42,4,18,3,73.3,3
WS,uniform,30,42,4,18,4,72.1,4
WS,uniform,30,42,4,18,5,70.93,3
WS,uniform,30,42,4,18,6,72.93,4
WS,uniform,30,42,4,18,7,69.31,2
WS,uniform,30,42,4,18,8,71.19,4
WS,uniform,30,42,4,18,9,71.67,4
WS,uniform,30,42,4,18,10,71.32,5
WS,uniform,30,42,4,18,11,72.57,7
WS,uniform,30,42,4,18,12,70.72,4
WS,uniform,30,42,4,18,13,73.09,4
WS,uniform,30,42,4,18,14,72.56,4
WS,uniform,30,42,4,18,15,68.52,3
WS,uniform,30,42,4,18,16,69.53,4
WS,uniform,30,42,4,18,17,70.18,6
WS,uniform,30,42,4,18,18,70.9,3
WS,uniform,30,42,4,18,19,66.65,4
WS,uniform,30,42,4,18,20,72.14,5
WS,uniform,30,42,4,18,21,71.32,5
WS,uniform,30,42,4,18,22,70.89,4
WS,uniform,30,42,4,18,23,72.52,3
WS,uniform,30,42,4,18,24,74.47,4
WS,uniform,30,42,4,18,25,74.95,4
WS,uniform,30,42,4,18,26,71.34,5
WS,uniform,30,42,4,18,27,70.13,3
WS,uniform,30,42,4,18,28,67.71,3
WS,uniform,30,42,4,18,29,69.18,5
WS,uniform,30,42,4,19,0,71.19,4
WS,uniform,30,42,4,19,1,70.67,3
WS,uniform,30,42,4,19,2,72.34,4
WS,uniform,30,42,4,19,3,73.11,3
WS,uniform,30,42,4,19,4,72.42,4
WS,uniform,30,42,4,19,5,70.68,3
WS,uniform,30,42,4,19,6,73.21,4
WS,uniform,30,42,4,19,7,69.56,2
WS,uniform,30,42,4,19,8,71.12,4
WS,uniform,30,42,4,19,9,71.64,4
WS,uniform,30,42,4,19,10,71.61,5
WS,uniform,30,42,4,19,11,73.73,7
WS,uniform,30,42,4,19,12,71.43,4
WS,uniform,30,42,4,19,13,73.76,4
WS,uniform,30,42,4,19,14,73.47,4
WS,uniform,30,42,4,19,15,69.22,3
WS,uniform,30,42,4,19,16,69.77,4
WS,uniform,30,42,4,19,17,70.24,6
WS,uniform,30,42,4,19,18,72.0,3
WS,uniform,30,42,4,19,19,67.96,4
WS,uniform,30,42,4,19,20,72.7,5
WS,uniform,30,42,4,19,21,71.3,5
WS,uniform,30,42,4,19,22,70.67,4
WS,uniform,30,42,4,19,23,72.13,3
WS,uniform,30,42,4,19,24,74.26,4
WS,uniform,30,42,4,19,25,75.34,4
WS,uniform,30,42,4,19,26,71.91,5
WS,uniform,30,42,4,19,27,70.35,3
WS,uniform,30,42,4,19,28,68.44,3
WS,uniform,30,42,4,19,29,69.45,5
WS,uniform,30,42,4,20,0,71.44,4
WS,uniform,30,42,4,20,1,71.03,3
WS,uniform,30,42,4,20,2,72.66,4
WS,uniform,30,42,4,20,3,73.28,3
WS,uniform,30,42,4,20,4,73.86,4
WS,uniform,30,42,4,20,5,70.37,3
WS,uniform,30,42,4,20,6,73.69,4
WS,uniform,30,42,4,20,7,69.26,2
WS,uniform,30,42,4,20,8,70.74,4
WS,uniform,30,42,4,20,9,71.37,4
WS,uniform,30,42,4,20,10,71.93,5
WS,uniform,30,42,4,20,11,74.4,7
WS,uniform,30,42,4,20,12,72.29,4
WS,uniform,30,42,4,20,13,74.29,4
WS,uniform,30,42,4,20,14,73.89,4
WS,uniform,30,42,4,20,15,69.54,3
WS,uniform,30,42,4,20,16,70.58,4
WS,uniform,30,42,4,20,17,71.05,6
WS,uniform,30,42,4,20,18,72.0,3
WS,uniform,30,42,4,20,19,68.45,4
WS,uniform,30,42,4,20,20,72.87,5
WS,uniform,30,42,4,20,21,71.35,5
WS,uniform,30,42,4,20,22,71.12,4
WS,uniform,30,42,4,20,23,73.88,3
WS,uniform,30,42,4,20,24,75.16,4
WS,uniform,30,42,4,20,25,74.72,4
WS,uniform,30,42,4,20,26,71.66,5
WS,uniform,30,42,4,20,27,71.45,3
WS,uniform,30,42,4,20,28,68.59,3
WS,uniform,30,42,4,20,29,70.01,5
WS,uniform,30,42,4,21,0,72.12,4
WS,uniform,30,42,4,21,1,71.83,3
WS,uniform,30,42,4,21,2,73.01,4
WS,uniform,30,42,4,21,3,74.06,3
WS,uniform,30,42,4,21,4,74.02,4
WS,uniform,30,42,4,21,5,70.82,3
WS,uniform,30,42,4,21,6,73.52,4
WS,uniform,30,42,4,21,7,69.91,2
WS,uniform,30,42,4,21,8,71.62,4
WS,uniform,30,42,4,21,9,72.17,4
WS,uniform,30,42,4,21,10,72.44,5
WS,uniform,30,42,4,21,11,74.57,7
