topology,mixing_strategy,num_nodes,seed,k_target,round,node_id,accuracy,degree
ER,metropolis_hastings,30,42,4,17,17,64.87,2
ER,metropolis_hastings,30,42,4,17,18,68.04,3
ER,metropolis_hastings,30,42,4,17,19,69.55,3
ER,metropolis_hastings,30,42,4,17,20,74.24,8
ER,metropolis_hastings,30,42,4,17,21,67.05,3
ER,metropolis_hastings,30,42,4,17,22,69.69,3
ER,metropolis_hastings,30,42,4,17,23,73.73,4
ER,metropolis_hastings,30,42,4,17,24,68.66,2
ER,metropolis_hastings,30,42,4,17,25,68.54,3
ER,metropolis_hastings,30,42,4,17,26,71.63,6
ER,metropolis_hastings,30,42,4,17,27,74.35,4
ER,metropolis_hastings,30,42,4,17,28,67.59,4
ER,metropolis_hastings,30,42,4,17,29,68.3,3
ER,metropolis_hastings,30,42,4,18,0,58.87,1
ER,metropolis_hastings,30,42,4,18,1,67.35,2
ER,metropolis_hastings,30,42,4,18,2,62.26,2
ER,metropolis_hastings,30,42,4,18,3,72.22,5
ER,metropolis_hastings,30,42,4,18,4,72.79,4
ER,metropolis_hastings,30,42,4,18,5,71.67,4
ER,metropolis_hastings,30,42,4,18,6,72.88,5
ER,metropolis_hastings,30,42,4,18,7,67.75,3
ER,metropolis_hastings,30,42,4,18,8,70.87,5
ER,metropolis_hastings,30,42,4,18,9,71.65,6
ER,metropolis_hastings,30,42,4,18,10,71.44,3
ER,metropolis_hastings,30,42,4,18,11,68.82,2
ER,metropolis_hastings,30,42,4,18,12,72.65,4
ER,metropolis_hastings,30,42,4,18,13,74.4,4
ER,metropolis_hastings,30,42,4,18,14,73.37,8
ER,metropolis_hastings,30,42,4,18,15,70.02,2
ER,metropolis_hastings,30,42,4,18,16,73.64,6
ER,metropolis_hastings,30,42,4,18,17,66.45,2
ER,metropolis_hastings,30,42,4,18,18,68.78,3
ER,metropolis_hastings,30,42,4,18,19,70.06,3
ER,metropolis_hastings,30,42,4,18,20,74.56,8
ER,metropolis_hastings,30,42,4,18,21,67.54,3
ER,metropolis_hastings,30,42,4,18,22,70.33,3
ER,metropolis_hastings,30,42,4,18,23,74.01,4
ER,metropolis_hastings,30,42,4,18,24,69.94,2
ER,metropolis_hastings,30,42,4,18,25,69.55,3
ER,metropolis_hastings,30,42,4,18,26,72.21,6
ER,metropolis_hastings,30,42,4,18,27,74.67,4
ER,metropolis_hastings,30,42,4,18,28,69.02,4
ER,metropolis_hastings,30,42,4,18,29,69.01,3
ER,metropolis_hastings,30,42,4,19,0,59.63,1
ER,metropolis_hastings,30,42,4,19,1,67.35,2
ER,metropolis_hastings,30,42,4,19,2,63.2,2
ER,metropolis_hastings,30,42,4,19,3,72.55,5
ER,metropolis_hastings,30,42,4,19,4,73.14,4
ER,metropolis_hastings,30,42,4,19,5,73.13,4
ER,metropolis_hastings,30,42,4,19,6,73.71,5
ER,metropolis_hastings,30,42,4,19,7,68.13,3
ER,metropolis_hastings,30,42,4,19,8,71.72,5
ER,metropolis_hastings,30,42,4,19,9,71.67,6
ER,metropolis_hastings,30,42,4,19,10,72.06,3
ER,metropolis_hastings,30,42,4,19,11,69.44,2
ER,metropolis_hastings,30,42,4,19,12,73.03,4
ER,metropolis_hastings,30,42,4,19,13,74.34,4
ER,metropolis_hastings,30,42,4,19,14,73.74,8
ER,metropolis_hastings,30,42,4,19,15,70.55,2
ER,metropolis_hastings,30,42,4,19,16,73.59,6
ER,metropolis_hastings,30,42,4,19,17,66.42,2
ER,metropolis_hastings,30,42,4,19,18,68.63,3
ER,metropolis_hastings,30,42,4,19,19,70.25,3
ER,metropolis_hastings,30,42,4,19,20,74.66,8
ER,metropolis_hastings,30,42,4,19,21,68.44,3
ER,metropolis_hastings,30,42,4,19,22,70.34,3
ER,metropolis_hastings,30,42,4,19,23,74.19,4
ER,metropolis_hastings,30,42,4,19,24,69.86,2
ER,metropolis_hastings,30,42,4,19,25,68.86,3
ER,metropolis_hastings,30,42,4,19,26,72.29,6
ER,metropolis_hastings,30,42,4,19,27,74.89,4
ER,metropolis_hastings,30,42,4,19,28,68.3,4
ER,metropolis_hastings,30,42,4,19,29,69.28,3
ER,metropolis_hastings,30,42,4,20,0,61.27,1
ER,metropolis_hastings,30,42,4,20,1,70.18,2
ER,metropolis_hastings,30,42,4,20,2,63.88,2
ER,metropolis_hastings,30,42,4,20,3,72.77,5
ER,metropolis_hastings,30,42,4,20,4,72.9,4
ER,metropolis_hastings,30,42,4,20,5,73.64,4
ER,metropolis_hastings,30,42,4,20,6,73.72,5
ER,metropolis_hastings,30,42,4,20,7,68.5,3
ER,metropolis_hastings,30,42,4,20,8,71.43,5
ER,metropolis_hastings,30,42,4,20,9,72.26,6
ER,metropolis_hastings,30,42,4,20,10,71.71,3
ER,metropolis_hastings,30,42,4,20,11,68.69,2
ER,metropolis_hastings,30,42,4,20,12,72.18,4
ER,metropolis_hastings,30,42,4,20,13,75.24,4
ER,metropolis_hastings,30,42,4,20,14,74.31,8
ER,metropolis_hastings,30,42,4,20,15,70.6,2
ER,metropolis_hastings,30,42,4,20,16,73.75,6
ER,metropolis_hastings,30,42,4,20,17,66.87,2
ER,metropolis_hastings,30,42,4,20,18,69.68,3
ER,metropolis_hastings,30,42,4,20,19,70.3,3
ER,metropolis_hastings,30,42,4,20,20,74.98,8
ER,metropolis_hastings,30,42,4,20,21,68.56,3
ER,metropolis_hastings,30,42,4,20,22,70.49,3
ER,metropolis_hastings,30,42,4,20,23,74.25,4
ER,metropolis_hastings,30,42,4,20,24,70.51,2
ER,metropolis_hastings,30,42,4,20,25,69.74,3
ER,metropolis_hastings,30,42,4,20,26,73.24,6
ER,metropolis_hastings,30,42,4,20,27,75.13,4
ER,metropolis_hastings,30,42,4,20,28,69.69,4
ER,metropolis_hastings,30,42,4,20,29,69.51,3
ER,metropolis_hastings,30,42,4,21,0,62.7,1
ER,metropolis_hastings,30,42,4,21,1,69.82,2
ER,metropolis_hastings,30,42,4,21,2,64.8,2
ER,metropolis_hastings,30,42,4,21,3,73.04,5
ER,metropolis_hastings,30,42,4,21,4,73.14,4
ER,metropolis_hastings,30,42,4,21,5,73.29,4
ER,metropolis_hastings,30,42,4,21,6,73.76,5
ER,metropolis_hastings,30,42,4,21,7,69.09,3
ER,metropolis_hastings,30,42,4,21,8,71.69,5
ER,metropolis_hastings,30,42,4,21,9,72.91,6
ER,metropolis_hastings,30,42,4,21,10,72.88,3
ER,metropolis_hastings,30,42,4,21,11,68.41,2
ER,metropolis_hastings,30,42,4,21,12,73.12,4
ER,metropolis_hastings,30,42,4,21,13,75.12,4
ER,metropolis_hastings,30,42,4,21,14,74.89,8
ER,metropolis_hastings,30,42,4,21,15,70.74,2
ER,metropolis_hastings,30,42,4,21,16,74.01,6
ER,metropolis_hastings,30,42,4,21,17,65.89,2
ER,metropolis_hastings,30,42,4,21,18,70.62,3
ER,metropolis_hastings,30,42,4,21,19,70.63,3
ER,metropolis_hastings,30,42,4,21,20,75.62,8
ER,metropolis_hastings,30,42,4,21,21,70.21,3
ER,metropolis_hastings,30,42,4,21,22,71.17,3
ER,metropolis_hastings,30,42,4,21,23,75.02,4
ER,metropolis_hastings,30,42,4,21,24,70.52,2
ER,metropolis_hastings,30,42,4,21,25,70.34,3
ER,metropolis_hastings,30,42,4,21,26,73.84,6
ER,metropolis_hastings,30,42,4,21,27,75.2,4
ER,metropolis_hastings,30,42,4,21,28,69.46,4
ER,metropolis_hastings,30,42,4,21,29,70.29,3
ER,metropolis_hastings,30,42,4,22,0,62.79,1
ER,metropolis_hastings,30,42,4,22,1,71.03,2
ER,metropolis_hastings,30,42,4,22,2,65.72,2
ER,metropolis_hastings,30,42,4,22,3,73.79,5
ER,metropolis_hastings,30,42,4,22,4,73.53,4
ER,metropolis_hastings,30,42,4,22,5,73.44,4
ER,metropolis_hastings,30,42,4,22,6,74.6,5
ER,metropolis_hastings,30,42,4,22,7,69.33,3
ER,metropolis_hastings,30,42,4,22,8,71.91,5
ER,metropolis_hastings,30,42,4,22,9,72.79,6
ER,metropolis_hastings,30,42,4,22,10,72.41,3
ER,metropolis_hastings,30,42,4,22,11,69.57,2
ER,metropolis_hastings,30,42,4,22,12,73.81,4
ER,metropolis_hastings,30,42,4,22,13,75.63,4
ER,metropolis_hastings,30,42,4,22,14,74.08,8
ER,metropolis_hastings,30,42,4,22,15,71.39,2
ER,metropolis_hastings,30,42,4,22,16,74.34,6
ER,metropolis_hastings,30,42,4,22,17,66.89,2
ER,metropolis_hastings,30,42,4,22,18,70.53,3
ER,metropolis_hastings,30,42,4,22,19,70.71,3
ER,metropolis_hastings,30,42,4,22,20,75.58,8
ER,metropolis_hastings,30,42,4,22,21,70.83,3
ER,metropolis_hastings,30,42,4,22,22,70.7,3
ER,metropolis_hastings,30,42,4,22,23,74.76,4
ER,metropolis_hastings,30,42,4,22,24,71.13,2
ER,metropolis_hastings,30,42,4,22,25,71.39,3
ER,metropolis_hastings,30,42,4,22,26,74.13,6
ER,metropolis_hastings,30,42,4,22,27,75.45,4
ER,metropolis_hastings,30,42,4,22,28,69.99,4
ER,metropolis_hastings,30,42,4,22,29,70.03,3
ER,metropolis_hastings,30,42,4,23,0,63.13,1
ER,metropolis_hastings,30,42,4,23,1,70.96,2
ER,metropolis_hastings,30,42,4,23,2,66.43,2
ER,metropolis_hastings,30,42,4,23,3,73.88,5
ER,metropolis_hastings,30,42,4,23,4,74.13,4
ER,metropolis_hastings,30,42,4,23,5,74.06,4
ER,metropolis_hastings,30,42,4,23,6,74.34,5
ER,metropolis_hastings,30,42,4,23,7,69.48,3
ER,metropolis_hastings,30,42,4,23,8,72.32,5
ER,metropolis_hastings,30,42,4,23,9,73.05,6
ER,metropolis_hastings,30,42,4,23,10,72.61,3
ER,metropolis_hastings,30,42,4,23,11,70.58,2
ER,metropolis_hastings,30,42,4,23,12,74.36,4
ER,metropolis_hastings,30,42,4,23,13,75.91,4
ER,metropolis_hastings,30,42,4,23,14,75.02,8
ER,metropolis_hastings,30,42,4,23,15,71.35,2
ER,metropolis_hastings,30,42,4,23,16,74.69,6
ER,metropolis_hastings,30,42,4,23,17,66.3,2
ER,metropolis_hastings,30,42,4,23,18,71.43,3
ER,metropolis_hastings,30,42,4,23,19,71.01,3
ER,metropolis_hastings,30,42,4,23,20,75.95,8
ER,metropolis_hastings,30,42,4,23,21,70.21,3
ER,metropolis_hastings,30,42,4,23,22,71.08,3
ER,metropolis_hastings,30,42,4,23,23,75.43,4
ER,metropolis_hastings,30,42,4,23,24,72.18,2
ER,metropolis_hastings,30,42,4,23,25,71.14,3
ER,metropolis_hastings,30,42,4,23,26,74.37,6
ER,metropolis_hastings,30,42,4,23,27,75.62,4
ER,metropolis_hastings,30,42,4,23,28,70.7,4
ER,metropolis_hastings,30,42,4,23,29,70.69,3
ER,metropolis_hastings,30,42,4,24,0,64.03,1
ER,metropolis_hastings,30,42,4,24,1,73.14,2
ER,metropolis_hastings,30,42,4,24,2,66.14,2
ER,metropolis_hastings,30,42,4,24,3,74.28,5
ER,metropolis_hastings,30,42,4,24,4,74.8,4
ER,metropolis_hastings,30,42,4,24,5,74.14,4
ER,metropolis_hastings,30,42,4,24,6,75.01,5
ER,metropolis_hastings,30,42,4,24,7,69.87,3
ER,metropolis_hastings,30,42,4,24,8,72.34,5
ER,metropolis_hastings,30,42,4,24,9,73.5,6
ER,metropolis_hastings,30,42,4,24,10,73.05,3
ER,metropolis_hastings,30,42,4,24,11,71.09,2
ER,metropolis_hastings,30,42,4,24,12,74.94,4
ER,metropolis_hastings,30,42,4,24,13,75.6,4
ER,metropolis_hastings,30,42,4,24,14,75.17,8
ER,metropolis_hastings,30,42,4,24,15,71.64,2
ER,metropolis_hastings,30,42,4,24,16,75.01,6
ER,metropolis_hastings,30,42,4,24,17,68.44,2
ER,metropolis_hastings,30,42,4,24,18,71.28,3
ER,metropolis_hastings,30,42,4,24,19,71.34,3
ER,metropolis_hastings,30,42,4,24,20,76.01,8
ER,metropolis_hastings,30,42,4,24,21,71.95,3
ER,metropolis_hastings,30,42,4,24,22,71.48,3
ER,metropolis_hastings,30,42,4,24,23,75.72,4
ER,metropolis_hastings,30,42,4,24,24,72.35,2
ER,metropolis_hastings,30,42,4,24,25,72.33,3
ER,metropolis_hastings,30,42,4,24,26,74.27,6
ER,metropolis_hastings,30,42,4,24,27,75.62,4
ER,metropolis_hastings,30,42,4,24,28,71.16,4
ER,metropolis_hastings,30,42,4,24,29,70.77,3
ER,metropolis_hastings,30,42,4,25,0,66.17,1
ER,metropolis_hastings,30,42,4,25,1,71.31,2
ER,metropolis_hastings,30,42,4,25,2,67.1,2
ER,metropolis_hastings,30,42,4,25,3,74.46,5
ER,metropolis_hastings,30,42,4,25,4,74.86,4
ER,metropolis_hastings,30,42,4,25,5,75.51,4
ER,metropolis_hastings,30,42,4,25,6,75.0,5
ER,metropolis_hastings,30,42,4,25,7,70.16,3
ER,metropolis_hastings,30,42,4,25,8,72.84,5
ER,metropolis_hastings,30,42,4,25,9,73.94,6
ER,metropolis_hastings,30,42,4,25,10,73.9,3
ER,metropolis_hastings,30,42,4,25,11,70.12,2
ER,metropolis_hastings,30,42,4,25,12,74.63,4
ER,metropolis_hastings,30,42,4,25,13,76.15,4
ER,metropolis_hastings,30,42,4,25,14,75.3,8
ER,metropolis_hastings,30,42,4,25,15,71.76,2
ER,metropolis_hastings,30,42,4,25,16,75.25,6
ER,metropolis_hastings,30,42,4,25,17,68.52,2
ER,metropolis_hastings,30,42,4,25,18,71.33,3
ER,metropolis_hastings,30,42,4,25,19,71.85,3
ER,metropolis_hastings,30,42,4,25,20,75.86,8
ER,metropolis_hastings,30,42,4,25,21,71.26,3
ER,metropolis_hastings,30,42,4,25,22,72.24,3
ER,metropolis_hastings,30,42,4,25,23,75.46,4
ER,metropolis_hastings,30,42,4,25,24,71.35,2
ER,metropolis_hastings,30,42,4,25,25,72.2,3
ER,metropolis_hastings,30,42,4,25,26,74.76,6
ER,metropolis_hastings,30,42,4,25,27,75.85,4
ER,metropolis_hastings,30,42,4,25,28,70.82,4
ER,metropolis_hastings,30,42,4,25,29,71.09,3
ER,metropolis_hastings,30,42,4,26,0,64.37,1
ER,metropolis_hastings,30,42,4,26,1,71.41,2
ER,metropolis_hastings,30,42,4,26,2,68.62,2
ER,metropolis_hastings,30,42,4,26,3,74.75,5
ER,metropolis_hastings,30,42,4,26,4,74.99,4
ER,metropolis_hastings,30,42,4,26,5,75.14,4
ER,metropolis_hastings,30,42,4,26,6,75.36,5
ER,metropolis_hastings,30,42,4,26,7,70.05,3
ER,metropolis_hastings,30,42,4,26,8,73.3,5
ER,metropolis_hastings,30,42,4,26,9,74.35,6
ER,metropolis_hastings,30,42,4,26,10,73.47,3
ER,metropolis_hastings,30,42,4,26,11,73.24,2
ER,metropolis_hastings,30,42,4,26,12,75.1,4
ER,metropolis_hastings,30,42,4,26,13,76.31,4
ER,metropolis_hastings,30,42,4,26,14,75.71,8
ER,metropolis_hastings,30,42,4,26,15,72.26,2
ER,metropolis_hastings,30,42,4,26,16,75.38,6
ER,metropolis_hastings,30,42,4,26,17,68.26,2
ER,metropolis_hastings,30,42,4,26,18,71.73,3
ER,metropolis_hastings,30,42,4,26,19,71.74,3
ER,metropolis_hastings,30,42,4,26,20,76.08,8
ER,metropolis_hastings,30,42,4,26,21,71.88,3
ER,metropolis_hastings,30,42,4,26,22,72.0,3
ER,metropolis_hastings,30,42,4,26,23,75.59,4
ER,metropolis_hastings,30,42,4,26,24,73.05,2
ER,metropolis_hastings,30,42,4,26,25,71.87,3
ER,metropolis_hastings,30,42,4,26,26,75.26,6
ER,metropolis_hastings,30,42,4,26,27,76.08,4
ER,metropolis_hastings,30,42,4,26,28,70.96,4
ER,metropolis_hastings,30,42,4,26,29,71.08,3
ER,metropolis_hastings,30,42,4,27,0,65.46,1
ER,metropolis_hastings,30,42,4,27,1,72.29,2
ER,metropolis_hastings,30,42,4,27,2,69.19,2
ER,metropolis_hastings,30,42,4,27,3,75.25,5
ER,metropolis_hastings,30,42,4,27,4,75.24,4
ER,metropolis_hastings,30,42,4,27,5,75.11,4
ER,metropolis_hastings,30,42,4,27,6,75.77,5
ER,metropolis_hastings,30,42,4,27,7,70.9,3
ER,metropolis_hastings,30,42,4,27,8,73.64,5
ER,metropolis_hastings,30,42,4,27,9,74.04,6
ER,metropolis_hastings,30,42,4,27,10,73.41,3
ER,metropolis_hastings,30,42,4,27,11,69.37,2
ER,metropolis_hastings,30,42,4,27,12,74.68,4
ER,metropolis_hastings,30,42,4,27,13,76.21,4
ER,metropolis_hastings,30,42,4,27,14,75.66,8
ER,metropolis_hastings,30,42,4,27,15,72.03,2
ER,metropolis_hastings,30,42,4,27,16,75.45,6
ER,metropolis_hastings,30,42,4,27,17,68.03,2
ER,metropolis_hastings,30,42,4,27,18,72.58,3
ER,metropolis_hastings,30,42,4,27,19,71.56,3
ER,metropolis_hastings,30,42,4,27,20,76.31,8
ER,metropolis_hastings,30,42,4,27,21,72.47,3
ER,metropolis_hastings,30,42,4,27,22,71.72,3
ER,metropolis_hastings,30,42,4,27,23,76.38,4
ER,metropolis_hastings,30,42,4,27,24,72.79,2
ER,metropolis_hastings,30,42,4,27,25,73.37,3
ER,metropolis_hastings,30,42,4,27,26,75.06,6
ER,metropolis_hastings,30,42,4,27,27,76.06,4
ER,metropolis_hastings,30,42,4,27,28,71.29,4
ER,metropolis_hastings,30,42,4,27,29,71.76,3
ER,metropolis_hastings,30,42,4,28,0,67.77,1
ER,metropolis_hastings,30,42,4,28,1,73.01,2
ER,metropolis_hastings,30,42,4,28,2,68.95,2
ER,metropolis_hastings,30,42,4,28,3,74.9,5
ER,metropolis_hastings,30,42,4,28,4,75.77,4
ER,metropolis_hastings,30,42,4,28,5,74.59,4
ER,metropolis_hastings,30,42,4,28,6,75.49,5
ER,metropolis_hastings,30,42,4,28,7,70.9,3
ER,metropolis_hastings,30,42,4,28,8,73.46,5
ER,metropolis_hastings,30,42,4,28,9,74.59,6
ER,metropolis_hastings,30,42,4,28,10,74.02,3
ER,metropolis_hastings,30,42,4,28,11,70.51,2
ER,metropolis_hastings,30,42,4,28,12,75.59,4
ER,metropolis_hastings,30,42,4,28,13,76.32,4
ER,metropolis_hastings,30,42,4,28,14,76.02,8
ER,metropolis_hastings,30,42,4,28,15,72.8,2
ER,metropolis_hastings,30,42,4,28,16,76.02,6
ER,metropolis_hastings,30,42,4,28,17,70.14,2
ER,metropolis_hastings,30,42,4,28,18,72.85,3
ER,metropolis_hastings,30,42,4,28,19,72.76,3
ER,metropolis_hastings,30,42,4,28,20,76.69,8
ER,metropolis_hastings,30,42,4,28,21,72.11,3
ER,metropolis_hastings,30,42,4,28,22,73.22,3
ER,metropolis_hastings,30,42,4,28,23,76.46,4
ER,metropolis_hastings,30,42,4,28,24,72.69,2
ER,metropolis_hastings,30,42,4,28,25,73.54,3
ER,metropolis_hastings,30,42,4,28,26,75.35,6
ER,metropolis_hastings,30,42,4,28,27,76.3,4
ER,metropolis_hastings,30,42,4,28,28,72.19,4
ER,metropolis_hastings,30,42,4,28,29,71.71,3
ER,metropolis_hastings,30,42,4,29,0,66.94,1
ER,metropolis_hastings,30,42,4,29,1,74.33,2
ER,metropolis_hastings,30,42,4,29,2,69.37,2
ER,metropolis_hastings,30,42,4,29,3,75.45,5
ER,metropolis_hastings,30,42,4,29,4,75.63,4
ER,metropolis_hastings,30,42,4,29,5,75.5,4
ER,metropolis_hastings,30,42,4,29,6,76.09,5
ER,metropolis_hastings,30,42,4,29,7,71.06,3
ER,metropolis_hastings,30,42,4,29,8,73.71,5
ER,metropolis_hastings,30,42,4,29,9,74.57,6
ER,metropolis_hastings,30,42,4,29,10,74.32,3
ER,metropolis_hastings,30,42,4,29,11,71.96,2
ER,metropolis_hastings,30,42,4,29,12,76.18,4
ER,metropolis_hastings,30,42,4,29,13,76.91,4
ER,metropolis_hastings,30,42,4,29,14,76.56,8
ER,metropolis_hastings,30,42,4,29,15,73.15,2
ER,metropolis_hastings,30,42,4,29,16,76.25,6
ER,metropolis_hastings,30,42,4,29,17,68.59,2
ER,metropolis_hastings,30,42,4,29,18,72.99,3
ER,metropolis_hastings,30,42,4,29,19,72.63,3
ER,metropolis_hastings,30,42,4,29,20,76.76,8
ER,metropolis_hastings,30,42,4,29,21,72.59,3
ER,metropolis_hastings,30,42,4,29,22,72.93,3
ER,metropolis_hastings,30,42,4,29,23,76.82,4
ER,metropolis_hastings,30,42,4,29,24,73.51,2
ER,metropolis_hastings,30,42,4,29,25,73.55,3
ER,metropolis_hastings,30,42,4,29,26,75.59,6
ER,metropolis_hastings,30,42,4,29,27,76.73,4
ER,metropolis_hastings,30,42,4,29,28,72.48,4
ER,metropolis_hastings,30,42,4,29,29,72.07,3
ER,metropolis_hastings,30,42,4,30,0,67.01,1
ER,metropolis_hastings,30,42,4,30,1,74.52,2
ER,metropolis_hastings,30,42,4,30,2,70.89,2
ER,metropolis_hastings,30,42,4,30,3,75.6,5
ER,metropolis_hastings,30,42,4,30,4,76.09,4
ER,metropolis_hastings,30,42,4,30,5,76.31,4
ER,metropolis_hastings,30,42,4,30,6,76.05,5
ER,metropolis_hastings,30,42,4,30,7,71.68,3
ER,metropolis_hastings,30,42,4,30,8,74.19,5
ER,metropolis_hastings,30,42,4,30,9,75.05,6
ER,metropolis_hastings,30,42,4,30,10,74.59,3
ER,metropolis_hastings,30,42,4,30,11,73.68,2
ER,metropolis_hastings,30,42,4,30,12,76.05,4
ER,metropolis_hastings,30,42,4,30,13,76.45,4
ER,metropolis_hastings,30,42,4,30,14,75.98,8
ER,metropolis_hastings,30,42,4,30,15,73.15,2
ER,metropolis_hastings,30,42,4,30,16,76.31,6
ER,metropolis_hastings,30,42,4,30,17,69.59,2
ER,metropolis_hastings,30,42,4,30,18,72.12,3
ER,metropolis_hastings,30,42,4,30,19,72.94,3
ER,metropolis_hastings,30,42,4,30,20,76.98,8
ER,metropolis_hastings,30,42,4,30,21,72.17,3
ER,metropolis_hastings,30,42,4,30,22,73.08,3
ER,metropolis_hastings,30,42,4,30,23,76.33,4
ER,metropolis_hastings,30,42,4,30,24,74.09,2
ER,metropolis_hastings,30,42,4,30,25,74.12,3
ER,metropolis_hastings,30,42,4,30,26,75.8,6
ER,metropolis_hastings,30,42,4,30,27,76.33,4
ER,metropolis_hastings,30,42,4,30,28,73.91,4
ER,metropolis_hastings,30,42,4,30,29,72.62,3
ER,metropolis_hastings,30,42,4,31,0,66.17,1
ER,metropolis_hastings,30,42,4,31,1,74.15,2
ER,metropolis_hastings,30,42,4,31,2,68.39,2
ER,metropolis_hastings,30,42,4,31,3,75.74,5
ER,metropolis_hastings,30,42,4,31,4,75.99,4
ER,metropolis_hastings,30,42,4,31,5,75.32,4
ER,metropolis_hastings,30,42,4,31,6,76.0,5
ER,metropolis_hastings,30,42,4,31,7,71.6,3
ER,metropolis_hastings,30,42,4,31,8,73.84,5
ER,metropolis_hastings,30,42,4,31,9,75.08,6
ER,metropolis_hastings,30,42,4,31,10,74.99,3
ER,metropolis_hastings,30,42,4,31,11,72.38,2
ER,metropolis_hastings,30,42,4,31,12,76.06,4
ER,metropolis_hastings,30,42,4,31,13,77.0,4
ER,metropolis_hastings,30,42,4,31,14,76.41,8
ER,metropolis_hastings,30,42,4,31,15,73.41,2
ER,metropolis_hastings,30,42,4,31,16,76.47,6
ER,metropolis_hastings,30,42,4,31,17,70.78,2
ER,metropolis_hastings,30,42,4,31,18,73.39,3
ER,metropolis_hastings,30,42,4,31,19,73.12,3
ER,metropolis_hastings,30,42,4,31,20,77.11,8
ER,metropolis_hastings,30,42,4,31,21,73.16,3
ER,metropolis_hastings,30,42,4,31,22,73.62,3
ER,metropolis_hastings,30,42,4,31,23,76.93,4
ER,metropolis_hastings,30,42,4,31,24,72.8,2
ER,metropolis_hastings,30,42,4,31,25,74.44,3
ER,metropolis_hastings,30,42,4,31,26,75.71,6
ER,metropolis_hastings,30,42,4,31,27,76.81,4
ER,metropolis_hastings,30,42,4,31,28,72.65,4
ER,metropolis_hastings,30,42,4,31,29,72.25,3
ER,metropolis_hastings,30,42,4,32,0,68.95,1
ER,metropolis_hastings,30,42,4,32,1,75.45,2
ER,metropolis_hastings,30,42,4,32,2,69.59,2
ER,metropolis_hastings,30,42,4,32,3,75.73,5
ER,metropolis_hastings,30,42,4,32,4,75.88,4
ER,metropolis_hastings,30,42,4,32,5,76.06,4
ER,metropolis_hastings,30,42,4,32,6,76.85,5
ER,metropolis_hastings,30,42,4,32,7,72.05,3
ER,metropolis_hastings,30,42,4,32,8,74.8,5
ER,metropolis_hastings,30,42,4,32,9,75.41,6
ER,metropolis_hastings,30,42,4,32,10,73.97,3
ER,metropolis_hastings,30,42,4,32,11,71.27,2
ER,metropolis_hastings,30,42,4,32,12,76.08,4
ER,metropolis_hastings,30,42,4,32,13,77.01,4
ER,metropolis_hastings,30,42,4,32,14,76.47,8
ER,metropolis_hastings,30,42,4,32,15,73.81,2
ER,metropolis_hastings,30,42,4,32,16,76.79,6
ER,metropolis_hastings,30,42,4,32,17,69.6,2
ER,metropolis_hastings,30,42,4,32,18,74.06,3
ER,metropolis_hastings,30,42,4,32,19,72.68,3
ER,metropolis_hastings,30,42,4,32,20,77.19,8
ER,metropolis_hastings,30,42,4,32,21,74.18,3
ER,metropolis_hastings,30,42,4,32,22,73.46,3
ER,metropolis_hastings,30,42,4,32,23,76.94,4
ER,metropolis_hastings,30,42,4,32,24,73.89,2
ER,metropolis_hastings,30,42,4,32,25,74.43,3
ER,metropolis_hastings,30,42,4,32,26,76.42,6
ER,metropolis_hastings,30,42,4,32,27,76.96,4
ER,metropolis_hastings,30,42,4,32,28,73.38,4
ER,metropolis_hastings,30,42,4,32,29,73.03,3
ER,metropolis_hastings,30,42,4,33,0,68.11,1
ER,metropolis_hastings,30,42,4,33,1,74.66,2
ER,metropolis_hastings,30,42,4,33,2,71.74,2
ER,metropolis_hastings,30,42,4,33,3,76.05,5
ER,metropolis_hastings,30,42,4,33,4,76.65,4
ER,metropolis_hastings,30,42,4,33,5,77.0,4
ER,metropolis_hastings,30,42,4,33,6,76.96,5
ER,metropolis_hastings,30,42,4,33,7,71.55,3
ER,metropolis_hastings,30,42,4,33,8,74.71,5
ER,metropolis_hastings,30,42,4,33,9,75.54,6
ER,metropolis_hastings,30,42,4,33,10,75.31,3
ER,metropolis_hastings,30,42,4,33,11,71.19,2
ER,metropolis_hastings,30,42,4,33,12,76.3,4
ER,metropolis_hastings,30,42,4,33,13,77.15,4
ER,metropolis_hastings,30,42,4,33,14,76.72,8
ER,metropolis_hastings,30,42,4,33,15,73.42,2
ER,metropolis_hastings,30,42,4,33,16,76.71,6
ER,metropolis_hastings,30,42,4,33,17,70.43,2
ER,metropolis_hastings,30,42,4,33,18,72.62,3
ER,metropolis_hastings,30,42,4,33,19,73.42,3
ER,metropolis_hastings,30,42,4,33,20,77.22,8
ER,metropolis_hastings,30,42,4,33,21,73.31,3
ER,metropolis_hastings,30,42,4,33,22,73.89,3
ER,metropolis_hastings,30,42,4,33,23,76.85,4
ER,metropolis_hastings,30,42,4,33,24,75.16,2
ER,metropolis_hastings,30,42,4,33,25,73.62,3
ER,metropolis_hastings,30,42,4,33,26,76.29,6
ER,metropolis_hastings,30,42,4,33,27,76.8,4
ER,metropolis_hastings,30,42,4,33,28,73.88,4
ER,metropolis_hastings,30,42,4,33,29,72.83,3
ER,metropolis_hastings,30,42,4,34,0,68.17,1
ER,metropolis_hastings,30,42,4,34,1,74.82,2
ER,metropolis_hastings,30,42,4,34,2,71.06,2
ER,metropolis_hastings,30,42,4,34,3,76.32,5
ER,metropolis_hastings,30,42,4,34,4,76.86,4
